"","CODE","SEC_NAME","IPO_DATE","EXCH_CITY","MKT","TRADE_CODE","COMPINDEX2","CONCEPT","SHSC","INDUSTRY_GICS","INDUSTRY_GICSCODE","INDEXCODE_WIND","INDUSTRY_SW","INDUSTRY_SWCODE","INDEXCODE_SW","INDUSTRY_CITIC","INDUSTRY_CITICCODE","TOTAL_SHARES","FLOAT_A_SHARES","HOLDER_TOP10PCT","HOLDER_CONTROLLER","HOLDER_TOTALBYINST","HOLDER_TOTALBYFUND","HOLDER_TOTALBYBYSEC","HOLDER_NUM","HOLDER_AVGNUM","HOLDER_AVGPCT","HOLDER_HAVGPCTCHANGE","HOLDER_QAVGPCTCHANGE","CLOSE","PCT_CHG_PER"
"1464","300232.SZ","洲明科技",40716,"深圳","创业板","300232","否","绿色节能照明;员工持股;国家队;超涨;预增;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",203038143,138588056,NA,"林洺锋",33198475,5513657,9888100,13182,9460.89098771051,0.0758610218763351,-53.7930511303292,-44.8869670763162,34.01,22.206252245778
"1465","300233.SZ","金城医药",40716,"深圳","创业板","300233","否","重组;高送转概念;国家队;超涨;预增;高送转;并购阶段(需定增)","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",253200000,225750700,NA,"赵叶青;赵鸿富",69570848,2538448,NA,7684,14362.3763664758,0.13014055788517,0.976054138469551,-7.71733472149922,35.96,8.7061668681983
"1466","300234.SZ","开尔新材",40716,"深圳","创业板","300234","否","高铁;国家队;超涨;预增","否","工业","20",NA,"建筑材料","6106010000000000","801710.SI","建材","b108000000000000",2.64e+08,142474050,NA,"吴剑鸣;邢翰学;邢翰科",6771775,4638990,NA,10676,12633.875046834,0.0936680436134338,-69.8950917946797,24.2319220681903,21.8,37.1069182389937
"1467","300235.SZ","方直科技",40723,"深圳","创业板","300235","否","文化传媒概念(Wind);二胎政策;在线教育;员工持股;超涨","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",158400000,91476306,NA,"黄元忠",3524038,1591385,NA,14830,5987.67909642616,0.0674308836460114,-22.4072825354012,2.89952798381659,32.83,15.6800563777308
"1468","300236.SZ","上海新阳",40723,"深圳","创业板","300236","否","芯片国产化;国家队;超涨;预增;高送转;并购阶段(需定增)","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",184019200,151618720,NA,"王福祥;孙江燕",71616240,10312640,NA,4093,23021.1825067188,0.244319573044777,-3.20058636696799,-18.1529440508185,40.68,60.0944510035419
"1469","300237.SZ","美晨科技",40723,"深圳","创业板","300237","否","装饰园林;高送转概念;国家队;超涨;预增;高送转","否","可选消费","25",NA,"汽车","1000012588000000","801880.SI","汽车","b10d000000000000",651717430,398567513,NA,"张磊;李晓楠",7976083,620002,838000,4375,12406.7981714286,0.228571429848671,66.8114285714286,41.7142857142857,12.91,15.0623885918004
"1470","300238.SZ","冠昊生物",40730,"深圳","创业板","300238","否","生物疫苗;基因检测;高送转概念;质押式回购;超涨;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",246995000,180966768,NA,"朱卫平;徐国风",44178594,30149308,NA,8837,9677.41597827317,0.113160572946072,-18.7393911961073,-3.72298291275319,56.67,33.7502950200614
"1471","300239.SZ","东宝生物",40730,"深圳","创业板","300239","否","质押式回购;超涨;预增;预减","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",230437054,189632933,NA,"王军",32220991,12980825,NA,12103,10116.5161530199,0.0826241448521614,49.4009749648847,28.4805420143766,15.78,17.0623145400593
"1472","300240.SZ","飞力达",40730,"深圳","创业板","300240","否","智能物流;超涨;高送转","否","工业","20",NA,"交通运输","6117000000000000","801170.SI","交通运输","b10o000000000000",243706500,243676125,NA,"姚勤;吴有毅;沈黎明",101943018,481655,NA,7159,22691.7271965358,0.139684319496155,13.3677887973181,27.3641570051683,18.9,12.5
"1473","300241.SZ","瑞丰光电",40736,"深圳","创业板","300241","否","重组;绿色节能照明;员工持股;国家队;超涨;预减;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",218259084,160461408,NA,"龚伟斌",30222076,15346849,NA,13845,10767.8270133622,0.0722282379865646,-14.3373058866017,-3.68364030335863,16.05,17.5824175824176
"1474","300242.SZ","明家科技",40736,"深圳","创业板","300242","否","重组;文化传媒概念(Wind);高送转概念;超涨;预增;高送转","否","可选消费","25",NA,"电气设备","6107010000000000","801730.SI","电子元器件","b10p000000000000",217871102,115937500,NA,"周建林",20312512,19312433,NA,3051,13681.3749590298,0.327761381864548,16.1914126515897,34.0871845296624,39.56,3.56020942408377
"1475","300243.SZ","瑞丰高材",40736,"深圳","创业板","300243","否","超涨;预增","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",206156040,133580628,NA,"周仕斌",3069100,537000,NA,9491,14062.5990938784,0.105362974107265,-19.8398482773153,-11.5477821093668,20.5,36.0318513603185
"1476","300244.SZ","迪安诊断",40743,"深圳","创业板","300244","否","智慧医疗;基因检测;员工持股;国家队;健康中国;超涨","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",269870140,179536840,NA,"陈海斌",68341261,36758792,NA,6950,19704.0292086331,0.143884897232056,-20.5611510791367,8.28776978417267,79.75,-10.7242807567446
"1477","300245.SZ","天玑科技",40743,"深圳","创业板","300245","否","云计算;大数据;超涨;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",272680395,169446767,NA,"陆文雄",7276401,7276401,NA,16724,6319.71585745037,0.0597943067550659,-35.661325041856,-19.8098541018895,30.46,19.5916764821359
"1478","300246.SZ","宝莱特",40743,"深圳","创业板","300246","否","智慧医疗;国家队;健康中国;超涨;预减","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",146088000,105885465,NA,"王石;燕金元",34120019,2329085,NA,10505,9963.62113279391,0.0951927676796913,-19.7144217039505,-36.1066158971918,35,6.51247717589774
"1479","300247.SZ","乐金健康",40753,"深圳","创业板","300247","否","重组;养老产业;国家队;健康中国;超涨","否","可选消费","25",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",339295180,179117063,NA,"金道明;马绍琴",2883900,2278100,NA,28183,5797.22815172267,0.0354823842644691,-37.629067168151,9.77894475392969,20.75,4.74507824331145
"1480","300248.SZ","新开普",40753,"深圳","创业板","300248","否","移动支付;O2O;在线教育;生物识别;高送转概念;质押式回购;国家队;超涨;超跌;预增;预减;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",302094901,171057500,NA,"杨维国",21575819,16951000,NA,4933,17284.4111088587,0.202716395258904,68.6803162375836,47.6180823028583,32.1,13.0281690140845
"1481","300249.SZ","依米康",40758,"深圳","创业板","300249","否","重组;员工持股;超涨;预增","否","工业","20",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",175972779,96940550,NA,"张菀;孙屹峥",22804623,2137223,NA,6532,14822.2443355787,0.153092473745346,32.4862216778935,5.02143294549908,26.9,51.5492957746479
"1482","300250.SZ","初灵信息",40758,"深圳","创业板","300250","否","移动互联网;宽带提速;大数据;超涨;并购阶段(需定增)","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","通信","b10q000000000000",98028942,44196439,NA,"洪爱金",4307453,4307453,NA,4081,7763.58735604019,0.245037987828255,49.2526341582945,22.6415094339623,70.1,14.6361406377759
"1483","300251.SZ","光线传媒",40758,"深圳","创业板","300251","否","文化传媒概念(Wind);IP流量变现;融资融券标的;大盘蓝筹;超涨;预减","否","可选消费","25",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",1466804216,1224623627,NA,"王长田",565345172,15829543,NA,50277,18730.3602840265,0.0198898110538721,-2.13815462338642,8.31791873023451,27.82,7.70421989934187
"1484","300252.SZ","金信诺",40773,"深圳","创业板","300252","否","高送转概念;军民融合;超涨;预增;高送转","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","国防军工","b10c000000000000",408532375,262752166,NA,"黄昌华",29671073,29279273,NA,4321,23225.6586438324,0.231427907943726,-1.57370978940061,5.06827123351075,36.9,19.4174757281554
"1485","300253.SZ","卫宁软件",40773,"深圳","创业板","300253","否","智慧医疗;高送转概念;质押式回购;国家队;证金概念;健康中国;融资融券标的;超涨;超跌;预增;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",546494315,380142028,NA,"周炜;王英",69255366,65286712,NA,9722,14606.1254885826,0.102859497070312,-35.7539600905163,65.6140711787698,46.68,-3.15352697095436
"1486","300254.SZ","仟源医药",40774,"深圳","创业板","300254","否","生物疫苗;基因检测;质押式回购;国家队;证金概念;健康中国;超涨;预增","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",173590000,104938650,NA,"翁占国;赵群;张振标",12872733,12872733,NA,8693,9379.1383872081,0.115035086870193,-9.28333141608189,-16.6570804095249,34.74,-5.5978260869565
"1487","300255.SZ","常山药业",40774,"深圳","创业板","300255","否","高送转概念;员工持股;超涨;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",471046750,328904109,NA,"高树华",51587548,9330537,2527945,4625,28035.3511351351,0.216216221451759,-0.28108108108108,29.7729729729729,19.25,4.61956521739131
"1488","300256.SZ","星星科技",40774,"深圳","创业板","300256","否","触摸屏;超涨;预增","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",324738305,131808361,NA,"叶仙玉",40831222,2390060,NA,6598,15528.9707487117,0.151561081409454,-3.24340709305849,-9.30585025765382,26.79,25.7746478873239
"1489","300257.SZ","开山股份",40774,"深圳","创业板","300257","否","地热能;高送转概念;员工持股;融资融券标的;超涨;高送转","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",8.58e+08,814364920,NA,"曹克坚",295762897,33133174,NA,4533,89826.2651665564,0.220604449510574,5.02978160158836,13.964262078094,25.63,39.2934782608696
"1490","300258.SZ","精锻科技",40781,"深圳","创业板","300258","否","国家队;超涨;高送转","否","可选消费","25",NA,"汽车","1000012588000000","801880.SI","汽车","b10d000000000000",2.7e+08,249769687,NA,"夏汉关;黄静",121284961,12463738,3657117,5547,29913.1287182261,0.18027763068676,90.1207860104561,22.1200648999459,16.85,12.0345744680851
"1491","300259.SZ","新天科技",40786,"深圳","创业板","300259","否","高送转概念;超涨;超跌;高送转","否","信息技术","45",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",466748600,252137346,NA,"费占军;费战波",12771538,10221538,NA,7262,19585.9221977417,0.137703105807304,8.77168824015424,1.1980170751859,11.88,21.2244897959184
"1492","300260.SZ","新莱应材",40792,"深圳","创业板","300260","否","食品安全;超涨","否","材料","15",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",100050000,47242501,NA,"李水波;申安韵",1792500,NA,NA,5410,8732.44011090573,0.184842884540558,33.7153419593346,15.1756007393715,31.3,30.7435254803676
"1493","300261.SZ","雅本化学",40792,"深圳","创业板","300261","否","超跌","否","材料","15",NA,"医药生物","6115000000000000","801150.SI","基础化工","b106000000000000",392404480,370339840,NA,"马立凡;王卓颖;蔡彤;汪新芽;毛海峰",226054955,13223538,3517129,4293,66358.4439785698,0.232937335968018,13.1609597018402,-5.82343349638947,11.26,0
"1494","300262.SZ","巴安水务",40802,"深圳","创业板","300262","否","环保概念;污水处理;超涨;预增","否","工业","20",NA,"公用事业","6116000000000000","801160.SI","电力及公用事业","b104000000000000",373520000,226524827,NA,"张春霖",25700154,21542945,NA,17598,8937.14251619502,0.0568246394395828,38.0440959199909,0.954653937947492,21.5,17.3580786026201
"1495","300263.SZ","隆华节能",40802,"深圳","创业板","300263","否","污水处理;超涨","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",443299652,230553810,NA,"李占明;李占强;李明卫;李明强",47041548,43158866,NA,8322,21017.3278058159,0.120163425803185,20.5118961788032,28.9473684210526,23.08,42.0307692307692
"1496","300264.SZ","佳创视讯",40802,"深圳","创业板","300264","否","三网融合;在线教育;超涨","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","通信","b10q000000000000",229500000,170657837,NA,"陈坤江",3810482,2803482,NA,12985,12506.8401232191,0.0770119354128838,-18.7986137851367,-20.5698883326916,17.97,13.0188679245283
"1497","300265.SZ","通光线缆",40802,"深圳","创业板","300265","否","高送转概念;超涨;预增;高送转","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",337500000,337500000,NA,"张强",16738502,16727102,NA,6561,9221.15531169029,0.152415797114372,-15.805517451608,-34.49169333943,14.16,19.1919191919192
"1498","300266.SZ","兴源环境",40813,"深圳","创业板","300266","否","环保概念;美丽中国;高送转概念;预增;高送转;并购阶段(需定增)","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",414012247,151973400,NA,"韩肖芳;周立武",15783057,1948076,2964506,3045,17717.9113300493,0.328407227993011,66.1412151067323,91.7898193760263,47.66,-13.7063190295129
"1499","300267.SZ","尔康制药",40813,"深圳","创业板","300267","否","高送转概念;质押式回购;国家队;超涨;预增;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",911946572,566852850,NA,"帅放文",134007599,76044848,NA,4828,58478.6814415907,0.207125097513199,20.6296603148301,-3.99751449875726,31.3,1.00032268473702
"1500","300268.SZ","万福生科",40813,"深圳","创业板","300268","否","举牌;超涨","否","日常消费","30",NA,"农林牧渔","6101000000000000","801010.SI","农林牧渔","b10k000000000000",1.34e+08,98912281,NA,"卢建之",NA,NA,NA,6399,5313.33020784498,0.156274423003197,13.173933427098,12.5488357555868,34.3,65.8607350096712
"1501","300269.SZ","联建光电",40828,"深圳","创业板","300269","否","绿色节能照明;文化传媒概念(Wind);高送转概念;员工持股;预增;高送转;并购阶段(需定增)","否","可选消费","25",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",505537595,171438558,NA,"刘虎军;熊瑾玉",12576531,8685919,NA,9075,7456.18986225895,0.110192835330963,-49.0027548209366,-37.3112947658402,28.81,0
"1502","300270.SZ","中威电子",40828,"深圳","创业板","300270","否","智能交通;安防监控;高送转概念;超涨;预增;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",272745000,141266950,NA,"石旭刚",4587893,4100,NA,6246,10155.4995196926,0.160102471709251,52.4815882164585,23.422990714057,20.18,24.1846153846154
"1503","300271.SZ","华宇软件",40842,"深圳","创业板","300271","否","高送转概念;超涨;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",319858395,222090455,NA,"邵学",36050302,34317286,NA,5790,19100.7417962003,0.172711566090584,-26.6839378238342,-12.9533678756477,42.97,3.79227053140099
"1504","300272.SZ","开能环保",40849,"深圳","创业板","300272","否","环保概念;污水处理;生物疫苗;基因检测;国家队;超涨;并购阶段(需定增)","否","工业","20",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",331821360,198707193,NA,"瞿建国",40483086,9505274,NA,15479,9677.79779055495,0.0646036565303802,-18.1084049357194,-9.62594482847728,22.4,3.75173691523853
"1505","300273.SZ","和佳股份",40842,"深圳","创业板","300273","否","智慧医疗;国家队;健康中国;融资融券标的;超涨;预增","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",787823576,512945187,NA,"蔡孟珂;郝镇熙",95024919,72388491,NA,15078,24524.2494362648,0.0663217902183533,-39.2426051200424,39.0635362780209,23.6,-2.92060880296173
"1506","300274.SZ","阳光电源",40849,"深圳","创业板","300274","否","新能源;太阳能发电;能源互联网;员工持股;质押式回购;国家队;融资融券标的;超涨;预增","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",658278000,456769100,NA,"曹仁贤",207114716,83535005,NA,24057,18849.569771792,0.0415679439902306,-40.1255351872636,-34.917071954109,28.76,5.27086383601758
"1507","300275.SZ","梅安森",40849,"深圳","创业板","300275","否","传感器;超涨;预减","否","信息技术","45",NA,"机械设备","6107000000000000","801890.SI","计算机","b10r000000000000",169101000,109046000,NA,"马焰;叶立胜",10454097,10452897,NA,7071,14857.3044831,0.141422718763351,58.0257389336727,-3.01230377598644,25.35,32.3068893528184
"1508","300276.SZ","三丰智能",40862,"深圳","创业板","300276","否","机器人;工业4.0;质押式回购;国家队;超涨;高送转","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",374400000,194151351,NA,"朱汉平",3199992,3199992,NA,19556,6507.21200654531,0.0511352010071278,18.4598077316425,20.2904479443649,29.65,-4.23126614987081
"1509","300277.SZ","海联讯",40870,"深圳","创业板","300277","否","智能电网;重组;国家队;举牌;超涨","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",1.34e+08,97240284,NA,"NaN",395713,NA,NA,4249,12450.76276771,0.235349491238594,57.7547658272535,34.502235820193,35.35,70.1974000962928
"1510","300278.SZ","华昌达",40893,"深圳","创业板","300278","否","机器人;工业4.0;高送转概念;质押式回购;预增;高送转;并购阶段(需定增)","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",545043412,223651010,NA,"颜华;罗慧",20532506,15413144,3350232,9753,8061.62206500564,0.102532550692558,24.4745206603097,2.12242386957859,22.98,-3.48593028139437
"1511","300279.SZ","和晶科技",40906,"深圳","创业板","300279","否","物联网;重组;智能家居;在线教育;超涨;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","家电","b10g000000000000",133151513,57881506,NA,"陈柏林",12940262,5350528,NA,6097,9404.77939970477,0.164015084505081,79.9737575856979,85.5338691159587,60.11,57.3560209424084
"1512","300280.SZ","南通锻压",40906,"深圳","创业板","300280","否","机器人;质押式回购;超涨;预增","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",1.28e+08,4.8e+07,NA,"郭庆",17146872,332116,NA,7644,8895.86603872318,0.13082155585289,42.9618001046573,13.8278388278388,23.7,0
"1513","300281.SZ","金明精机",40906,"深圳","创业板","300281","否","高送转概念;超涨;高送转","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",242483991,106123351,NA,"马镇鑫",16413133,15796133,NA,4656,10360.824742268,0.214776635169983,43.2560137457045,-10.8676975945017,18.34,21.7795484727755
"1514","300282.SZ","汇冠股份",40906,"深圳","创业板","300282","否","触摸屏;移动互联网;在线教育;高送转概念;质押式回购;国家队;证金概念;超涨;预增;高送转","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",229379960,171781100,NA,"王明富",4435392,335392,NA,5481,7996.38752052545,0.182448461651802,-27.1483305966065,-31.6000729793833,31.35,35.1293103448276
"1515","300283.SZ","温州宏丰",40918,"深圳","创业板","300283","否","民营银行;高送转概念;质押式回购;超涨;预增;预减;高送转","否","信息技术","45",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",276240900,127416900,NA,"林萍;陈晓",3677912,NA,NA,4723,8844.15625661656,0.21172983944416,23.2267626508575,10.671183569765,13.41,15.4044750430293
"1516","300284.SZ","苏交科",40918,"深圳","创业板","300284","否","员工持股;国家队;超涨","否","工业","20",NA,"建筑装饰","6106020000000000","801720.SI","建筑","b107000000000000",554442420,326329210,NA,"王军华;符冠华",31359800,24059733,7300067,15727,17507.1615692758,0.0635849162936211,-6.03420868569976,4.21568004069435,24.6,8.84955752212388
"1517","300285.SZ","国瓷材料",40921,"深圳","创业板","300285","否","新材料;高送转概念;员工持股;超涨;预增;高送转","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",254476000,242241354,NA,"NaN",17255169,14512579,NA,5151,6446.51523975927,0.194137066602707,30.110658124636,-19.0642593671132,38.45,13.6565178835353
"1518","300286.SZ","安科瑞",40921,"深圳","创业板","300286","否","智能电网;传感器;能源互联网;员工持股;超涨","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",142847000,83678000,NA,"周中",NA,NA,NA,11470,3074.80383609416,0.0871839597821236,32.153443766347,20.409764603313,38.57,55.6497175141243
"1519","300287.SZ","飞利信",40940,"深圳","创业板","300287","否","高送转概念;超涨;预增;高送转;并购阶段(需定增)","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",1140414810,654980624,NA,"杨振华;曹忻军;王守言;陈洪顺",43480330,31364094,NA,11212,10350.0602033536,0.0891901552677155,-52.3367820192651,-7.53656796289689,19.8,13.8585393904543
"1520","300288.SZ","朗玛信息",40955,"深圳","创业板","300288","否","文化传媒概念(Wind);民营医院;智慧医疗;移动转售;高送转概念;超跌;预增;高送转","否","信息技术","45",NA,"传媒","6122010000000000","801760.SI","通信","b10q000000000000",337941402,163188000,NA,"王伟",15956398,14982519,NA,2834,9456.59844742414,0.352858155965805,99.8588567395907,11.5031757233592,28.4,0
"1521","300289.SZ","利德曼",40955,"深圳","创业板","300289","否","生物疫苗;高送转概念;证金概念;超涨;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",425295040,304741970,NA,"沈广仟;孙茜",11485960,6230102,NA,7604,7369.09521304577,0.131509736180305,12.2961599158338,2.81430825881115,21.4,6.98956804233453
"1522","300290.SZ","荣科科技",40955,"深圳","创业板","300290","否","重组;大数据;智慧医疗;高送转概念;员工持股;质押式回购;超涨;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",321429652,153287066,NA,"付艳杰;崔万涛",18441619,15022210,NA,6418,8879.33935805547,0.155811786651611,40.0124649423496,3.38111561234029,21.35,11.0822060353798
"1523","300291.SZ","华录百纳",40948,"深圳","创业板","300291","否","文化传媒概念(Wind);体育;高送转概念;质押式回购;IP流量变现;国家队;证金概念;超涨;预增;高送转","否","可选消费","25",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",708538681,470893057,NA,"国务院国有资产监督管理委员会",73919997,56200173,NA,8386,17314.5719055569,0.119246363639832,-7.3932745051276,-13.7729549248748,38.01,33.321641529288
"1524","300292.SZ","吴通控股",40968,"深圳","创业板","300292","否","移动互联网;文化传媒概念(Wind);4G;员工持股;质押式回购;超涨;预增","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","通信","b10q000000000000",318967970,84626152,NA,"万卫方",5130236,24065,NA,8166,7957.01200097967,0.122458979487419,-5.24124418319862,2.48591721773206,43.95,17.168754998667
"1525","300293.SZ","蓝英装备",40976,"深圳","创业板","300293","否","机器人;工业4.0;超涨","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",2.7e+08,119238750,NA,"郭洪生",694232,459232,235000,16518,4086.45114420632,0.0605400167405605,-27.8605158009444,-14.8686281632159,27.03,25.3129346314326
"1526","300294.SZ","博雅生物",40976,"深圳","创业板","300294","否","重组;生物疫苗;高送转概念;超涨;预增;高送转;并购阶段(需定增)","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",227400000,142545280,NA,"NaN",5590120,1217149,NA,7687,4147.84285156758,0.13008975982666,4.74827631065435,-5.56784181084949,40.63,2.91286727456941
"1527","300295.SZ","三六五网",40983,"深圳","创业板","300295","否","互联网金融;电子商务;O2O;高送转概念;员工持股;超涨;预减;高送转","否","信息技术","45",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",192060000,156356112,NA,"章海林;胡光辉;邢炜;李智",19719807,19513157,NA,8901,4249.01954836535,0.112346924841404,-30.0528030558364,-2.69632625547691,60.05,26.0230849947534
"1528","300296.SZ","利亚德",40983,"深圳","创业板","300296","否","绿色节能照明;高送转概念;员工持股;质押式回购;超涨;预增;高送转;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",733121581,368560412,NA,"李军",24202626,22860184,NA,11397,10171.9531455646,0.0877423882484436,-14.9688514521365,2.79020794946037,23.72,17.3095944609298
"1529","300297.SZ","蓝盾股份",40983,"深圳","创业板","300297","否","重组;网络安全;电子商务;第三方支付;职业教育;高送转概念;员工持股;质押式回购;超涨;预增;高送转;并购阶段(需定增)","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",970685034,615047840,NA,"柯宗庆;柯宗贵",31860977,5860977,NA,12766,8855.74181419395,0.0783330723643303,38.0463731787561,26.7194109352969,21.13,28.9200732153752
"1530","300298.SZ","三诺生物",40987,"深圳","创业板","300298","否","国家队;健康中国;超涨","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",261039654,104704655,NA,"车宏莉;李少波",15270725,12571976,NA,10741,5869.34661577134,0.0931012034416199,-46.0571641374174,-20.9850107066381,37.06,-11.887779362815
"1531","300299.SZ","富春通信",40987,"深圳","创业板","300299","否","重组;4G;质押式回购;超涨;预增;高送转;并购阶段(需定增)","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","通信","b10q000000000000",380002637,148332140,NA,"缪品章",6233902,3219102,NA,9982,7371.4637347225,0.100180327892303,-0.530955720296544,-2.61470647164898,51.43,61.5771284951304
"1532","300300.SZ","汉鼎股份",40987,"深圳","创业板","300300","否","建筑节能;地热能;互联网金融;高送转概念;质押式回购;超涨;预增;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","建筑","b107000000000000",382800000,257157642,NA,"吴艳;王麒诚",28011504,5767111,3793903,4982,17216.7155760739,0.200722604990005,-6.16218386190284,50.2007226013649,30.27,16.1104718066743
"1533","300301.SZ","长方照明",40989,"深圳","创业板","300301","否","绿色节能照明;高送转概念;质押式回购;超涨;预增;高送转","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",690363969,237439825,NA,"邓子贤;邓子华;邓子长;邓子权",5997686,3113786,NA,7538,12083.3745025206,0.132661178708076,74.3831254974795,13.1865216237729,9.76,23.2323232323232
"1534","300302.SZ","同有科技",40989,"深圳","创业板","300302","否","大数据;去IOE;高送转概念;超涨;预增;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",200700000,106240323,NA,"NaN",2215560,971601,NA,6277,6553.01752429505,0.159311771392822,-16.4409749880516,4.11024374701292,73.81,66.2387387387388
"1535","300303.SZ","聚飞光电",40987,"深圳","创业板","300303","否","绿色节能照明;高送转概念;质押式回购;超涨;高送转","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",622336000,372091522,NA,"邢其彬",63725360,63140860,NA,9864,14468.8217761557,0.101378753781319,-13.7773722627737,11.1415247364153,10.82,9.51417004048583
"1536","300304.SZ","云意电气",40989,"深圳","创业板","300304","否","超涨","否","可选消费","25",NA,"汽车","1000012588000000","801880.SI","汽车","b10d000000000000",2e+08,2e+08,NA,"付红玲",2476069,7676,NA,14134,4528.08829772181,0.0707513764500618,-12.897976510542,-17.0793830479694,24.38,23.0070635721493
"1537","300305.SZ","裕兴股份",40997,"深圳","创业板","300305","否","超涨","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",145255000,62964903,NA,"王建新",3518544,2301869,NA,7113,5061.15563053564,0.140587657690048,46.3517503163222,11.6687754815127,29.68,26.1904761904762
